394	0.4978	0.484997	0.472194	0.459391	-156.9491708	-235.6598532	-314.3705356	-393.081218	-471.7919004	-550.5025828	-629.2132652	-707.9239476	-786.63463	-865.3453124	-944.0559948
395	0.529374	0.515635333	0.501896667	0.488158	-157.3083356	-236.2134517	-315.1185679	-394.023684	-472.9288001	-551.8339163	-630.7390324	-709.6441485	-788.5492647	-867.4543808	-946.3594969
396	0.560949	0.546274	0.531599	0.516924	-157.6675014	-236.7670516	-315.8666018	-394.966152	-474.0657022	-553.1652524	-632.2648026	-711.3643528	-790.463903	-869.5634532	-948.6630034
397	0.600107	0.585030333	0.569953667	0.554877	-158.0141262	-237.3061661	-316.5982061	-395.890246	-475.1822859	-554.4743259	-633.7663658	-713.0584057	-792.3504457	-871.6424856	-950.9345255
398	0.640673	0.625293667	0.609914333	0.594535	-158.3584234	-237.8425923	-317.3267611	-396.81093	-476.2950989	-555.7792677	-635.2634366	-714.7476055	-794.2317743	-873.7159432	-953.2001121
399	0.681243	0.665434333	0.649625667	0.633817	-158.703171	-238.3795693	-318.0559677	-397.732366	-477.4087643	-557.0851627	-636.761561	-716.4379593	-796.1143577	-875.790756	-955.4671543
400	0.72183	0.70515	0.68847	0.67179	-159.049486	-238.918464	-318.787442	-398.65642	-478.525398	-558.394376	-638.263354	-718.132332	-798.00131	-877.870288	-957.739266
401	0.762416	0.744865	0.727314	0.709763	-159.3958012	-239.4573588	-319.5189164	-399.580474	-479.6420316	-559.7035892	-639.7651468	-719.8267044	-799.888262	-879.9498196	-960.0113772
402	0.801742	0.782975	0.764208	0.745441	-159.7451224	-239.9997876	-320.2544528	-400.509118	-480.7637832	-561.0184484	-641.2731136	-721.5277788	-801.782444	-882.0371092	-962.2917744
403	0.83728	0.817145	0.79701	0.776875	-160.100294	-240.548946	-320.997598	-401.44625	-481.894902	-562.343554	-642.792206	-723.240858	-803.68951	-884.138162	-964.586814
404	0.872942	0.851438	0.829934	0.80843	-160.4552956	-241.0979104	-321.7405252	-402.38314	-483.0257548	-563.6683696	-644.3109844	-724.9535992	-805.596214	-886.2388288	-966.8814436
405	0.883449	0.862023333	0.840597667	0.819172	-160.8403038	-241.6807545	-322.5212053	-403.361656	-484.2021067	-565.0425575	-645.8830082	-726.7234589	-807.5639097	-888.4043604	-969.2448111
406	0.893873	0.872528	0.851183	0.829838	-161.2254198	-242.2637212	-323.3020226	-404.340324	-485.3786254	-566.4169268	-647.4552282	-728.4935296	-809.531831	-890.5701324	-971.6084338
407	0.901179	0.879814333	0.858449667	0.837085	-161.6152622	-242.8521181	-324.0889741	-405.32583	-486.5626859	-567.7995419	-649.0363978	-730.2732537	-811.5101097	-892.7469656	-973.9838215
408	0.906609	0.884999333	0.863389667	0.84178	-162.0085422	-243.4445081	-324.8804741	-406.31644	-487.7524059	-569.1883719	-650.6243378	-732.0603037	-813.4962697	-894.9322356	-976.3682015
409	0.912146	0.890288	0.86843	0.846572	-162.4016844	-244.0367416	-325.6717988	-407.306856	-488.9419132	-570.5769704	-652.2120276	-733.8470848	-815.482142	-897.1171992	-978.7522564
410	0.921286	0.899195333	0.877104667	0.855014	-162.789726	-244.6231413	-326.4565567	-408.289972	-490.1233873	-571.9568027	-653.790218	-735.6236333	-817.4570487	-899.290464	-981.1238793
411	0.931414	0.909094	0.886774	0.864454	-163.1763724	-245.2079456	-327.2395188	-409.271092	-491.3026652	-573.3342384	-655.3658116	-737.3973848	-819.428958	-901.4605312	-983.4921044
412	0.941267	0.918934	0.896601	0.874268	-163.562625	-245.792238	-328.021851	-410.251464	-492.481077	-574.71069	-656.940303	-739.169916	-821.399529	-903.629142	-985.858755
413	0.949041	0.927619667	0.906198333	0.884777	-163.9484594	-246.3757883	-328.8031171	-411.230446	-493.6577749	-576.0851037	-658.5124326	-740.9397615	-823.3670903	-905.7944192	-988.2217481
414	0.956903	0.936399	0.915895	0.895391	-164.3341502	-246.9591728	-329.5841954	-412.209218	-494.8342406	-577.4592632	-660.0842858	-742.7093084	-825.334331	-907.9593536	-990.5843762
415	0.961353	0.940796667	0.920240333	0.899684	-164.7281086	-247.5522831	-330.3764575	-413.200632	-496.0248065	-578.8489809	-661.6731554	-744.4973299	-827.3215043	-910.1456788	-992.9698533
416	0.957465	0.936351333	0.915237667	0.894124	-165.1355582	-248.1609561	-331.1863541	-414.211752	-497.2371499	-580.2625479	-663.2879458	-746.3133437	-829.3387417	-912.3641396	-995.3895375
417	0.953985	0.932336333	0.910687667	0.889039	-165.5423562	-248.7688781	-331.9954001	-415.221922	-498.4484439	-581.6749659	-664.9014878	-748.1280097	-831.3545317	-914.5810536	-997.8075755
418	0.951326	0.930254667	0.909183333	0.888112	-165.9440004	-249.3705923	-332.7971841	-416.223776	-499.6503679	-583.0769597	-666.5035516	-749.9301435	-833.3567353	-916.7833272	-1000.209919
419	0.953398	0.932806667	0.912215333	0.891624	-166.3393716	-249.9651651	-333.5909585	-417.216752	-500.8425455	-584.4683389	-668.0941324	-751.7199259	-835.3457193	-918.9715128	-1002.597306
420	0.956394	0.935972667	0.915551333	0.89513	-166.7345652	-250.5596235	-334.3846817	-418.20974	-502.0347983	-585.8598565	-669.6849148	-753.5099731	-837.3350313	-921.1600896	-1004.985148
421	0.954079	0.933548	0.913017	0.892486	-167.138201	-251.16381	-335.189419	-419.215028	-503.240637	-587.266246	-671.291855	-755.317464	-839.343073	-923.368682	-1007.394291
422	0.951978	0.931333333	0.910688667	0.890044	-167.5415516	-251.7676717	-335.9937919	-420.219912	-504.4460321	-588.6721523	-672.8982724	-757.1243925	-841.3505127	-925.5766328	-1009.802753
423	0.949749	0.929030333	0.908311667	0.887593	-167.9449386	-252.3715637	-336.7981889	-421.224814	-505.6514391	-590.0780643	-674.5046894	-758.9313145	-843.3579397	-927.7845648	-1012.21119
424	0.94742	0.926636	0.905852	0.885068	-168.3484344	-252.9755776	-337.6027208	-422.229864	-506.8570072	-591.4841504	-676.1112936	-760.7384368	-845.36558	-929.9927232	-1014.619866
425	0.942347	0.921683667	0.901020333	0.880357	-168.7551022	-253.5831635	-338.4112247	-423.239286	-508.0673473	-592.8954085	-677.7234698	-762.5515311	-847.3795923	-932.2076536	-1017.035715
426	0.928634	0.908598667	0.888563333	0.868528	-169.1720396	-254.2023411	-339.2326425	-424.262944	-509.2932455	-594.3235469	-679.3538484	-764.3841499	-849.4144513	-934.4447528	-1019.475054
427	0.915228	0.895812	0.876396	0.85698	-169.5885784	-254.8210656	-340.0535528	-425.28604	-510.5185272	-595.7510144	-680.9835016	-766.2159888	-851.448476	-936.6809632	-1021.91345
428	0.909488	0.890379667	0.871271333	0.852163	-169.9955068	-255.4288959	-340.8622849	-426.295674	-511.7290631	-597.1624521	-682.5958412	-768.0292303	-853.4626193	-938.8960084	-1024.329397
429	0.908345	0.889388	0.870431	0.851474	-170.3965622	-256.0300588	-341.6635554	-427.297052	-512.9305486	-598.5640452	-684.1975418	-769.8310384	-855.464535	-941.0980316	-1026.731528
430	0.909469	0.890530333	0.871591667	0.852653	-170.7949226	-256.6281797	-342.4614369	-428.294694	-514.1279511	-599.9612083	-685.7944654	-771.6277225	-857.4609797	-943.2942368	-1029.127494
431	0.920186	0.900582667	0.880979333	0.861376	-171.1823116	-257.2139571	-343.2456025	-429.277248	-515.3088935	-601.3405389	-687.3721844	-773.4038299	-859.4354753	-945.4671208	-1031.498766
432	0.930699	0.910436	0.890173	0.86991	-171.5699682	-257.8000388	-344.0301094	-430.26018	-516.4902506	-602.7203212	-688.9503918	-775.1804624	-861.410533	-947.6406036	-1033.870674
433	0.942187	0.92215	0.902113	0.882076	-171.9530714	-258.3806636	-344.8082558	-431.235848	-517.6634402	-604.0910324	-690.5186246	-776.9462168	-863.373809	-949.8014012	-1036.228993
434	0.952312	0.933144667	0.913977333	0.89481	-172.3357656	-258.9606371	-345.5855085	-432.21038	-518.8352515	-605.4601229	-692.0849944	-778.7098659	-865.3347373	-951.9596088	-1038.58448
435	0.963204	0.944855667	0.926507333	0.908159	-172.7175684	-259.5396063	-346.3616441	-433.183682	-520.0057199	-606.8277577	-693.6497956	-780.4718335	-867.2938713	-954.1159092	-1040.937947
436	0.987515	0.969120333	0.950725667	0.932331	-173.0836998	-260.1009125	-347.1181253	-434.135338	-521.1525507	-608.1697635	-695.1869762	-782.2041889	-869.2214017	-956.2386144	-1043.255827
437	1.0115	0.993060333	0.974620667	0.956181	-173.4502828	-260.6627345	-347.8751863	-435.087638	-522.3000897	-609.5125415	-696.7249932	-783.9374449	-871.1498967	-958.3623484	-1045.5748
438	1.032717	1.014037	0.995357	0.976677	-173.8214442	-261.2298448	-348.6382454	-436.046646	-523.4550466	-610.8634472	-698.2718478	-785.6802484	-873.088649	-960.4970496	-1047.90545
439	1.052695	1.033546333	1.014397667	0.995249	-174.1951622	-261.7999421	-349.4047221	-437.009502	-524.6142819	-612.2190619	-699.8238418	-787.4286217	-875.0334017	-962.6381816	-1050.242962
440	1.072783	1.053164333	1.033545667	1.013927	-174.568731	-262.3698693	-350.1710077	-437.972146	-525.7732843	-613.5744227	-701.375561	-789.1766993	-876.9778377	-964.778976	-1052.580114
441	1.087727	1.067200667	1.046674333	1.026148	-174.951077	-262.9499527	-350.9488283	-438.947704	-526.9465797	-614.9454553	-702.944331	-790.9432067	-878.9420823	-966.940958	-1054.939834
442	1.100402	1.078991333	1.057580667	1.03617	-175.3365156	-263.5335637	-351.7306119	-439.92766	-528.1247081	-616.3217563	-704.5188044	-792.7158525	-880.9129007	-969.1099488	-1057.306997
443	1.116061	1.094248667	1.072436333	1.050624	-175.716039	-264.1102767	-352.5045143	-440.898752	-529.2929897	-617.6872273	-706.081465	-794.4757027	-882.8699403	-971.264178	-1059.658416
444	1.134102	1.112604333	1.091106667	1.069609	-176.0896488	-264.6800265	-353.2704043	-441.860782	-530.4511597	-619.0415375	-707.6319152	-796.2222929	-884.8126707	-973.4030484	-1061.993426
445	1.152238	1.131039667	1.109841333	1.088643	-176.4631808	-265.2496919	-354.0362029	-442.822714	-531.6092251	-620.3957361	-709.1822472	-797.9687583	-886.7552693	-975.5417804	-1064.328291
446	1.171269	1.149231667	1.127194333	1.105157	-176.8395578	-265.8229339	-354.8063099	-443.789686	-532.7730621	-621.7564381	-710.7398142	-799.7231903	-888.7065663	-977.6899424	-1066.673318
447	1.186817	1.163867667	1.140918333	1.117969	-177.2210738	-266.4020699	-355.5830659	-444.764062	-533.9450581	-623.1260541	-712.3070502	-801.4880463	-890.6690423	-979.8500384	-1069.031034
448	1.196292	1.173042333	1.149792667	1.126543	-177.60889	-266.9882313	-356.3675727	-445.746914	-535.1262553	-624.5055967	-713.884938	-803.2642793	-892.6436207	-982.022962	-1071.402303
449	1.202268	1.179676333	1.157084667	1.134493	-177.9981548	-267.5757745	-357.1533943	-446.731014	-536.3086337	-625.8862535	-715.4638732	-805.0414929	-894.6191127	-984.1967324	-1073.774352
450	1.208557	1.186604	1.164651	1.142698	-178.387051	-268.162902	-357.938753	-447.714604	-537.490455	-627.266306	-717.042157	-806.818008	-896.593859	-986.36971	-1076.145561
451	1.218971	1.197163667	1.175356333	1.153549	-178.771947	-268.7455987	-358.7192503	-448.692902	-538.6665537	-628.6402053	-718.613857	-808.5875087	-898.5611603	-988.534812	-1078.508464
452	1.228946	1.207196667	1.185447333	1.163698	-179.1577732	-269.3293835	-359.5009937	-449.672604	-539.8442143	-630.0158245	-720.1874348	-810.3590451	-900.5306553	-990.7022656	-1080.873876
453	1.2377	1.215987667	1.194275333	1.172563	-179.5453844	-269.9152143	-360.2850441	-450.654874	-541.0247039	-631.3945337	-721.7643636	-812.1341935	-902.5040233	-992.8738532	-1083.243683
454	1.24582	1.224064667	1.202309333	1.180554	-179.9341712	-270.5024115	-361.0706517	-451.638892	-542.2071323	-632.7753725	-723.3436128	-813.9118531	-904.4800933	-995.0483336	-1085.616574
455	1.2542	1.232396	1.210592	1.188788	-180.3226144	-271.0892176	-361.8558208	-452.622424	-543.3890272	-634.1556304	-724.9222336	-815.6888368	-906.45544	-997.2220432	-1087.988646
456	1.257974	1.235943667	1.213913333	1.191883	-180.7181456	-271.6841751	-362.6502045	-453.616234	-544.5822635	-635.5482929	-726.5143224	-817.4803519	-908.4463813	-999.4124108	-1090.37844
457	1.258284	1.236023	1.213762	1.191501	-181.118542	-272.284694	-363.450846	-454.616998	-545.78315	-636.949302	-728.115454	-819.281606	-910.447758	-1001.61391	-1092.780062
458	1.259088	1.236724667	1.214361333	1.191998	-181.5177848	-272.8838579	-364.2499309	-455.616004	-546.9820771	-638.3481501	-729.7142232	-821.0802963	-912.4463693	-1003.812442	-1095.178515
459	1.266661	1.244412333	1.222163667	1.199915	-181.9067698	-273.4712365	-365.0357033	-456.60017	-548.1646367	-639.7291035	-731.2935702	-822.8580369	-914.4225037	-1005.98697	-1097.551437
460	1.274466	1.252324333	1.230182667	1.208041	-182.2954576	-274.0582777	-365.8210979	-457.583918	-549.3467381	-641.1095583	-732.8723784	-824.6351985	-916.3980187	-1008.160839	-1099.923659
461	1.27644	1.254753333	1.233066667	1.21138	-182.691056	-274.6531173	-366.6151787	-458.57724	-550.5393013	-642.5013627	-734.463424	-826.4254853	-918.3875467	-1010.349608	-1102.311669
462	1.278086	1.256929	1.235772	1.214615	-183.0868448	-275.2481532	-367.4094616	-459.57077	-551.7320784	-643.8933868	-736.0546952	-828.2160036	-920.377312	-1012.53862	-1104.699929
463	1.279994	1.259101	1.238208	1.217315	-183.4832232	-275.8439388	-368.2046544	-460.56537	-552.9260856	-645.2868012	-737.6475168	-830.0082324	-922.368948	-1014.729664	-1107.090379
464	1.280315	1.259033333	1.237751667	1.21647	-183.884173	-276.4451353	-369.0060977	-461.56706	-554.1280223	-646.6889847	-739.249947	-831.8109093	-924.3718717	-1016.932834	-1109.493796
465	1.280874	1.259203333	1.237532667	1.215862	-184.2847908	-277.0459525	-369.8071143	-462.568276	-555.3294377	-648.0905995	-740.8517612	-833.6129229	-926.3740847	-1019.135246	-1111.896408
466	1.282693	1.261138333	1.239583667	1.218029	-184.6818266	-277.6425317	-370.6032369	-463.563942	-556.5246471	-649.4853523	-742.4460574	-835.4067625	-928.3674677	-1021.328173	-1114.288878
467	1.283694	1.262412333	1.241130667	1.219849	-185.0794424	-278.2397289	-371.4000155	-464.560302	-557.7205885	-650.8808751	-744.0411616	-837.2014481	-930.3617347	-1023.522021	-1116.682308
468	1.283979	1.262995333	1.242011667	1.221028	-185.4779706	-278.8379617	-372.1979529	-465.557944	-558.9179351	-652.2779263	-745.6379174	-838.9979085	-932.3578997	-1025.717891	-1119.077882
469	1.285693	1.265022667	1.244352333	1.223682	-185.874443	-279.4338407	-372.9932383	-466.552636	-560.1120337	-653.6714313	-747.230829	-840.7902267	-934.3496243	-1027.909022	-1121.46842
470	1.287591	1.267229	1.246867	1.226505	-186.2706758	-280.0294472	-373.7882186	-467.54699	-561.3057614	-655.0645328	-748.8233042	-842.5820756	-936.340847	-1030.099618	-1123.85839
471	1.289105	1.268151667	1.247198333	1.226245	-186.670685	-280.6296267	-374.5885683	-468.54751	-562.5064517	-656.4653933	-750.424335	-844.3832767	-938.3422183	-1032.30116	-1126.260102
472	1.292586	1.270793667	1.249001333	1.227209	-187.068832	-281.2277487	-375.3866653	-469.545582	-563.7044987	-657.8634153	-752.022332	-846.1812487	-940.3401653	-1034.499082	-1128.657999
473	1.298294	1.276213333	1.254132667	1.232052	-187.4618788	-281.8198845	-376.1778903	-470.535896	-564.8939017	-659.2519075	-753.6099132	-847.9679189	-942.3259247	-1036.68393	-1131.041936
474	1.303934	1.282759667	1.261585333	1.240411	-187.85072	-282.4068727	-376.9630253	-471.519178	-566.0753307	-660.6314833	-755.187636	-849.7437887	-944.2999413	-1038.856094	-1133.412247
475	1.309709	1.289434333	1.269159667	1.248885	-188.2393962	-282.9936741	-377.7479521	-472.50223	-567.2565079	-662.0107859	-756.7650638	-851.5193417	-946.2736197	-1041.027898	-1135.782176
476	1.315433	1.294815667	1.274198333	1.253581	-188.6326162	-283.5860235	-378.5394307	-473.492838	-568.4462453	-663.3996525	-758.3530598	-853.3064671	-948.2598743	-1043.213282	-1138.166689
477	1.324451	1.303228333	1.282005667	1.260783	-189.0221702	-284.1742581	-379.3263461	-474.478434	-569.6305219	-664.7826099	-759.9346978	-855.0867857	-950.2388737	-1045.390962	-1140.54305
478	1.332311	1.310823667	1.289336333	1.267849	-189.412119	-284.7628467	-380.1135743	-475.464302	-570.8150297	-666.1657573	-761.516485	-856.8672127	-952.2179403	-1047.568668	-1142.919396
479	1.333901	1.312764	1.291627	1.27049	-189.8086318	-285.3587612	-380.9088906	-476.45902	-572.0091494	-667.5592788	-763.1094082	-858.6595376	-954.209667	-1049.759796	-1145.309926
480	1.33554	1.314753333	1.293966667	1.27318	-190.205076	-285.9545973	-381.7041187	-477.45364	-573.2031613	-668.9526827	-764.702204	-860.4517253	-956.2012467	-1051.950768	-1147.700289
481	1.330773	1.309962667	1.289152333	1.268342	-190.611835	-286.5623287	-382.5128223	-478.463316	-574.4138097	-670.3643033	-766.314797	-862.2652907	-958.2157843	-1054.166278	-1150.116772
482	1.327404	1.306508667	1.285613333	1.264718	-191.0168576	-287.1680931	-383.3193285	-479.470564	-575.6217995	-671.7730349	-767.9242704	-864.0755059	-960.2267413	-1056.377977	-1152.529212
483	1.321477	1.300703667	1.279930333	1.259157	-191.4247162	-287.7770395	-384.1293627	-480.481686	-576.8340093	-673.1863325	-769.5386558	-865.8909791	-962.2433023	-1058.595626	-1154.947949
484	1.313102	1.292682667	1.272263333	1.251844	-191.8351668	-288.3888819	-384.9425969	-481.496312	-578.0500271	-674.6037421	-771.1574572	-867.7111723	-964.2648873	-1060.818602	-1157.372317
485	1.304518	1.284458	1.264398	1.244338	-192.2458908	-289.0010352	-385.7561796	-482.511324	-579.2664684	-676.0216128	-772.7767572	-869.5319016	-966.287046	-1063.04219	-1159.797335
486	1.299325	1.279491667	1.259658333	1.239825	-192.652345	-289.6083467	-386.5643483	-483.52035	-580.4763517	-677.4323533	-774.388355	-871.3443567	-968.3003583	-1065.25636	-1162.212362
487	1.293588	1.273991333	1.254394667	1.234798	-193.0595248	-290.2164845	-387.3734443	-484.530404	-581.6873637	-678.8443235	-776.0012832	-873.1582429	-970.3152027	-1067.472162	-1164.629122
488	1.289082	1.269688333	1.250294667	1.230901	-193.4651024	-290.8228009	-388.1804995	-485.538198	-582.8958965	-680.2535951	-777.6112936	-874.9689921	-972.3266907	-1069.684389	-1167.042088
489	1.284382	1.265182333	1.245982667	1.226783	-193.870984	-291.4294673	-388.9879507	-486.546434	-584.1049173	-681.6634007	-779.221884	-876.7803673	-974.3388507	-1071.897334	-1169.455817
490	1.280741	1.261674333	1.242607667	1.223541	-194.2756026	-292.0347077	-389.7938129	-487.552918	-585.3120231	-683.0711283	-780.8302334	-878.5893385	-976.3484437	-1074.107549	-1171.866654
491	1.28962	1.270176	1.250732	1.231288	-194.6645304	-292.6221616	-390.5797928	-488.537424	-586.4950552	-684.4526864	-782.4103176	-880.3679488	-978.32558	-1076.283211	-1174.240842
492	1.299104	1.279269667	1.259435333	1.239601	-195.052658	-293.2087047	-391.3647513	-489.520798	-587.6768447	-685.8328913	-783.988938	-882.1449847	-980.3010313	-1078.457078	-1176.613125
493	1.308423	1.288614333	1.268805667	1.248997	-195.439519	-293.7936813	-392.1478437	-490.502006	-588.8561683	-687.2103307	-785.564493	-883.9186553	-982.2728177	-1080.62698	-1178.981142
494	1.318119	1.298523667	1.278928333	1.259333	-195.8251766	-294.3772291	-392.9292815	-491.481334	-590.0333865	-688.5854389	-787.1374914	-885.6895439	-984.2415963	-1082.793649	-1181.345701
495	1.32624	1.306793333	1.287346667	1.2679	-196.213272	-294.9635813	-393.7138907	-492.4642	-591.2145093	-689.9648187	-788.715128	-887.4654373	-986.2157467	-1084.966056	-1183.716365
496	1.326029	1.306586667	1.287144333	1.267702	-196.6135518	-295.5638999	-394.5142479	-493.464596	-592.4149441	-691.3652921	-790.3156402	-889.2659883	-988.2163363	-1087.166684	-1186.117032
497	1.325711	1.306274333	1.286837667	1.267401	-197.0139766	-296.1643837	-395.3147909	-494.465198	-593.6156051	-692.7660123	-791.9164194	-891.0668265	-990.2172337	-1089.367641	-1188.518048
498	1.325126	1.305579667	1.286033333	1.266487	-197.4151904	-296.7658023	-396.1164141	-495.467026	-594.8176379	-694.1682497	-793.5188616	-892.8694735	-992.2200853	-1091.570697	-1190.921309
499	1.323106	1.303446333	1.283786667	1.264127	-197.8184264	-297.3695329	-396.9206395	-496.471746	-596.0228525	-695.5739591	-795.1250656	-894.6761721	-994.2272787	-1093.778385	-1193.329492
500	1.319443	1.300060333	1.280677667	1.261295	-198.2225574	-297.9741749	-397.7257925	-497.47741	-597.2290275	-696.9806451	-796.7322626	-896.4838801	-996.2354977	-1095.987115	-1195.738733
501	1.316679	1.298093	1.279507	1.260921	-198.623559	-298.575092	-398.526625	-498.478158	-598.429691	-698.381224	-798.332757	-898.28429	-998.235823	-1098.187356	-1198.138889
502	1.313756	1.295978667	1.278201333	1.260424	-199.02474	-299.1762107	-399.3276813	-499.479152	-599.6306227	-699.7820933	-799.933564	-900.0850347	-1000.236505	-1100.387976	-1200.539447
503	1.312277	1.294289	1.276301	1.258313	-199.427569	-299.779504	-400.131439	-500.483374	-600.835309	-701.187244	-801.539179	-901.891114	-1002.243049	-1102.594984	-1202.946919
504	1.309931	1.291737	1.273543	1.255349	-199.831595	-300.384164	-400.936733	-501.489302	-602.041871	-702.59444	-803.147009	-903.699578	-1004.252147	-1104.804716	-1205.357285
505	1.311547	1.29332	1.275093	1.256866	-200.2294514	-300.9817236	-401.7339958	-502.486268	-603.2385402	-703.9908124	-804.7430846	-905.4953568	-1006.247629	-1106.999901	-1207.752173
506	1.313853	1.295746	1.277639	1.259532	-200.625791	-301.577506	-402.529221	-503.480936	-604.432651	-705.384366	-806.336081	-907.287796	-1008.239511	-1109.191226	-1210.142941
507	1.315544	1.297434	1.279324	1.261214	-201.0234344	-302.1748136	-403.3261928	-504.477572	-605.6289512	-706.7803304	-807.9317096	-909.0830888	-1010.234468	-1111.385847	-1212.537226
508	1.319831	1.301081333	1.282331667	1.263582	-201.4197354	-302.7707689	-404.1218025	-505.472836	-606.8238695	-708.1749031	-809.5259366	-910.8769701	-1012.228004	-1113.579037	-1214.930071
509	1.324452	1.305053333	1.285654667	1.266256	-201.8156024	-303.3662309	-404.9168595	-506.467488	-608.0181165	-709.5687451	-811.1193736	-912.6700021	-1014.220631	-1115.771259	-1217.321888
510	1.325646	1.306436667	1.287227333	1.268018	-202.2132492	-303.9634875	-405.7137257	-507.463964	-609.2142023	-710.9644405	-812.7146788	-914.4649171	-1016.215155	-1117.965394	-1219.715632
511	1.322789	1.304049	1.285309	1.266569	-202.6155594	-304.5659936	-406.5164278	-508.466862	-610.4172962	-712.3677304	-814.3181646	-916.2685988	-1018.219033	-1120.169467	-1222.119901
512	1.3154	1.297059	1.278718	1.260377	-203.0244676	-305.1760604	-407.3276532	-509.479246	-611.6308388	-713.7824316	-815.9340244	-918.0856172	-1020.23721	-1122.388803	-1224.540396
513	1.305242	1.287130333	1.269018667	1.250907	-203.4378632	-305.7913041	-408.1447451	-510.498186	-612.8516269	-715.2050679	-817.5585088	-919.9119497	-1022.265391	-1124.618832	-1226.972273
514	1.295014	1.277133	1.259252	1.241371	-203.851352	-306.406654	-408.961956	-511.517258	-614.07256	-716.627862	-819.183164	-921.738466	-1024.293768	-1126.84907	-1229.404372
515	1.283755	1.266744667	1.249734333	1.232724	-204.2639802	-307.0208375	-409.7776947	-512.534552	-615.2914093	-718.0482665	-820.8051238	-923.5619811	-1026.318838	-1129.075696	-1231.832553
516	1.272286	1.256154	1.240022	1.22389	-204.6768748	-307.6353232	-410.5937716	-513.55222	-616.5106684	-719.4691168	-822.4275652	-925.3860136	-1028.344462	-1131.30291	-1234.261359
517	1.267555	1.251866333	1.236177667	1.220489	-205.0819022	-308.2409421	-411.3999821	-514.559022	-617.7180619	-720.8771019	-824.0361418	-927.1951817	-1030.354222	-1133.513262	-1236.672302
518	1.266878	1.251361333	1.235844667	1.220328	-205.4822308	-308.8412685	-412.2003063	-515.559344	-618.9183817	-722.2774195	-825.6364572	-928.9954949	-1032.354533	-1135.71357	-1239.072608
519	1.268143	1.252733667	1.237324333	1.221915	-205.8800734	-309.4387723	-412.9974711	-516.55617	-620.1148689	-723.6735677	-827.2322666	-930.7909655	-1034.349664	-1137.908363	-1241.467062
520	1.268949	1.253517333	1.238085667	1.222654	-206.2790254	-310.0375809	-413.7961365	-517.554692	-621.3132475	-725.0718031	-828.8303586	-932.5889141	-1036.34747	-1140.106025	-1243.864581
521	1.269865	1.25441	1.238955	1.2235	-206.677827	-310.636218	-414.594609	-518.553	-622.511391	-726.469782	-830.428173	-934.386564	-1038.344955	-1142.303346	-1246.261737
